iter	RMSE
3226	66814.18152
3227	66811.46313
3228	66809.41369
3229	66807.39498
3230	66805.85518
3231	66804.21538
3232	66802.28728
3233	66800.66979
3234	66798.47291
3235	66796.70217
3236	66792.72
3237	66790.69635
3238	66787.81523
3239	66784.98914
3240	66783.01337
3241	66779.79882
3242	66776.53236
3243	66769.75375
3244	66767.89364
3245	66765.82204
3246	66762.62313
3247	66760.69132
3248	66758.90607
3249	66756.90689
3250	66754.4409
3251	66752.99906
3252	66747.9818
3253	66746.59275
3254	66744.7684
3255	66742.91784
3256	66739.56814
3257	66737.84158
3258	66732.47031
3259	66728.34232
3260	66726.6046
3261	66724.81122
3262	66720.60141
3263	66719.10683
3264	66717.13205
3265	66710.22715
3266	66708.20595
3267	66704.39849
3268	66701.79812
3269	66698.65227
3270	66696.94476
3271	66694.17055
3272	66690.97814
3273	66689.64877
3274	66688.04224
3275	66684.20913
3276	66682.63569
3277	66678.83854
3278	66675.73851
3279	66674.15995
3280	66672.67554
3281	66669.09469
3282	66667.1381
3283	66661.34947
3284	66659.16772
3285	66657.79931
3286	66651.24946
3287	66649.27684
3288	66645.02019
3289	66634.8769
3290	66627.29623
3291	66622.68904
3292	66620.93311
3293	66615.03681
3294	66608.28449
3295	66606.53305
3296	66604.1291
3297	66599.61438
3298	66597.70304
3299	66596.1351
3300	66594.9071
3301	66591.88205
3302	66582.58053
3303	66579.59895
3304	66578.35047
3305	66571.70868
3306	66566.87355
3307	66565.8185
3308	66564.04805
3309	66560.78501
3310	66558.83321
3311	66555.82373
3312	66553.88702
3313	66552.66527
3314	66550.04483
3315	66544.3232
3316	66540.4403
3317	66538.6288
3318	66536.75623
3319	66535.44277
3320	66532.92416
3321	66529.32354
3322	66525.20242
3323	66523.47615
3324	66513.44699
3325	66510.9695
3326	66508.04391
3327	66503.77327
3328	66502.23224
3329	66500.93876
3330	66498.776
3331	66492.15823
3332	66490.4152
3333	66488.9294
3334	66486.81123
3335	66483.95721
3336	66482.73321
3337	66477.81625
3338	66475.71406
3339	66473.78209
3340	66472.56637
3341	66469.69121
3342	66467.5354
3343	66464.13028
3344	66462.79123
3345	66460.3242
3346	66458.76939
3347	66455.03792
3348	66453.44755
3349	66451.72393
3350	66449.83548
3351	66446.57369
3352	66438.94836
3353	66437.16995
3354	66435.42319
3355	66434.20304
3356	66432.27536
3357	66430.56696
3358	66429.06863
3359	66427.20331
3360	66420.73859
3361	66416.711
3362	66412.89417
3363	66410.33978
3364	66409.03226
3365	66407.26727
3366	66405.78189
3367	66404.34625
3368	66401.1354
3369	66398.28569
3370	66396.4911
3371	66394.9377
3372	66393.09687
3373	66391.15235
3374	66389.24422
3375	66388.0566
3376	66386.56422
3377	66385.21186
3378	66380.05692
3379	66378.78239
3380	66376.97552
3381	66375.08032
3382	66373.39422
3383	66369.35956
3384	66360.24583
3385	66358.52923
3386	66355.72452
3387	66354.50585
3388	66353.1935
3389	66351.86336
3390	66348.47997
3391	66346.35223
3392	66343.59111
3393	66340.50316
3394	66338.7131
3395	66336.94585
3396	66335.36164
3397	66331.56658
3398	66329.68993
3399	66328.50149
3400	66325.6386
3401	66324.18008
3402	66322.55001
3403	66319.63285
3404	66318.35249
3405	66315.52525
3406	66314.24027
3407	66313.22907
3408	66311.39219
3409	66310.12447
3410	66308.69695
3411	66304.76045
3412	66303.5726
3413	66300.78188
3414	66296.48612
3415	66290.1416
3416	66286.54815
3417	66285.33754
3418	66284.15786
3419	66282.61069
3420	66280.76311
3421	66279.02323
3422	66277.50332
3423	66270.98793
3424	66269.39093
3425	66267.81751
3426	66263.2303
3427	66259.17698
3428	66257.32914
3429	66255.91159
3430	66252.91021
3431	66244.81077
3432	66240.01474
3433	66236.06525
3434	66235.09201
3435	66233.61866
3436	66230.0884
3437	66228.39942
3438	66226.93151
3439	66225.52388
3440	66219.17091
3441	66217.37443
3442	66215.9651
3443	66214.52135
3444	66211.88871
3445	66210.84581
3446	66209.6454
3447	66207.31506
3448	66203.4258
3449	66199.81563
3450	66196.58825
3451	66192.61911
3452	66190.21828
3453	66186.96115
3454	66185.14185
3455	66181.20344
3456	66179.38843
3457	66177.72338
3458	66176.07561
3459	66174.27273
3460	66172.7296
3461	66171.35956
3462	66169.56943
3463	66168.18228
3464	66167.35337
3465	66165.5759
3466	66164.70977
3467	66161.97562
3468	66157.69852
3469	66152.7033
3470	66151.54014
3471	66145.08425
3472	66143.92162
3473	66140.52107
3474	66138.76394
3475	66130.76465
3476	66129.1308
3477	66126.26954
3478	66123.89925
3479	66119.72914
3480	66118.99986
3481	66116.80071
3482	66115.42637
3483	66110.61012
3484	66107.72401
3485	66106.11935
3486	66105.36408
3487	66104.19768
3488	66096.2809
3489	66095.08325
3490	66093.86419
3491	66087.23753
3492	66085.87499
3493	66084.52144
3494	66083.1102
3495	66073.21077
3496	66065.98416
3497	66062.6679
3498	66061.32307
3499	66060.12925
3500	66058.06972
3501	66056.72968
3502	66050.25509
3503	66047.07527
3504	66045.38337
3505	66044.2473
3506	66041.93082
3507	66040.10905
3508	66036.34036
3509	66033.16707
3510	66031.55926
3511	66028.12274
3512	66021.85106
3513	66015.66022
3514	66011.51532
3515	66010.39126
3516	66002.44538
3517	66000.99604
3518	65996.62852
3519	65994.34984
3520	65992.77586
3521	65992.22601
3522	65990.29537
3523	65988.02336
3524	65983.71061
3525	65982.47134
3526	65980.15763
3527	65976.66973
3528	65975.34618
3529	65973.01823
3530	65971.01922
3531	65966.93671
3532	65964.67553
3533	65960.49869
3534	65959.16385
3535	65953.7784
3536	65949.5777
3537	65945.78325
3538	65944.20974
3539	65938.03694
3540	65936.73555
3541	65935.37615
3542	65933.8752
3543	65932.52523
3544	65930.87145
3545	65926.15967
3546	65925.09896
3547	65922.11307
3548	65920.35202
3549	65919.06916
3550	65916.66472
3551	65907.9904
3552	65906.82534
3553	65904.29988
3554	65902.86692
3555	65900.19633
3556	65895.20634
3557	65893.96378
3558	65891.74236
3559	65889.06352
3560	65887.36573
3561	65881.01564
3562	65879.51047
3563	65878.04784
3564	65871.90144
3565	65869.31888
3566	65867.29257
3567	65865.68648
3568	65864.50891
3569	65863.41451
3570	65861.72737
3571	65855.65562
3572	65853.97947
3573	65853.15996
3574	65851.3524
3575	65849.75721
3576	65848.09767
3577	65845.34576
3578	65841.93589
3579	65837.20763
3580	65834.58979
3581	65832.63096
3582	65830.4475
3583	65828.56557
3584	65823.22475
3585	65822.14201
3586	65819.01181
3587	65817.36279
3588	65816.28672
3589	65815.60897
3590	65813.42706
3591	65811.54085
3592	65809.67521
3593	65808.13516
3594	65806.76583
3595	65805.50898
3596	65799.48151
3597	65794.51434
3598	65792.87678
3599	65791.60496
3600	65790.07127
3601	65788.07638
3602	65786.45019
3603	65785.10325
3604	65783.15982
3605	65781.54443
3606	65775.48551
3607	65774.15899
3608	65770.16691
3609	65767.09663
3610	65763.42832
3611	65761.74736
3612	65756.00939
3613	65754.14737
3614	65753.15369
3615	65751.04353
3616	65749.10773
3617	65740.0933
3618	65738.67836
3619	65737.43461
3620	65736.78169
3621	65733.65773
3622	65731.55236
3623	65730.55482
3624	65726.29395
3625	65725.22813
3626	65723.98977
3627	65722.09405
3628	65720.05635
3629	65715.59889
3630	65714.47057
3631	65712.75776
3632	65711.15241
3633	65709.55782
3634	65703.94154
3635	65700.25665
3636	65697.36466
3637	65695.44931
3638	65689.48859
3639	65688.52438
3640	65687.03824
3641	65685.1746
3642	65683.59028
3643	65682.37832
3644	65678.57079
3645	65676.21771
3646	65674.66713
3647	65672.70235
3648	65671.4241
3649	65670.00564
3650	65668.95741
3651	65667.31568
3652	65666.04889
3653	65661.86019
3654	65661.2209
3655	65660.43657
3656	65659.09753
3657	65657.6751
3658	65656.45101
3659	65652.12955
3660	65649.16242
3661	65648.0047
3662	65644.60637
3663	65643.41413
3664	65641.50198
3665	65639.95614
3666	65638.42064
3667	65636.52993
3668	65633.60517
3669	65628.48086
3670	65626.1606
3671	65624.6568
3672	65623.724
3673	65618.90994
3674	65618.3286
3675	65616.14215
3676	65614.95632
3677	65612.29193
3678	65610.63646
3679	65609.11875
3680	65604.46063
3681	65603.46996
3682	65599.202
3683	65595.97221
3684	65594.57263
3685	65593.15315
3686	65592.25022
3687	65590.87758
3688	65589.85853
3689	65588.05097
3690	65586.80889
3691	65584.65739
3692	65582.26357
3693	65580.85742
3694	65579.61723
3695	65576.53301
3696	65570.28849
3697	65569.77878
3698	65565.79098
3699	65559.2175
3700	65557.71728
3701	65556.25929
3702	65552.9334
3703	65552.315
3704	65551.00417
3705	65549.77205
3706	65548.51694
3707	65547.22939
3708	65546.01116
3709	65544.8538
3710	65541.51276
3711	65538.46276
3712	65536.7931
3713	65535.34827
3714	65533.86466
3715	65529.10715
3716	65528.07506
3717	65526.50649
3718	65525.49758
3719	65523.90637
3720	65519.43941
3721	65515.55493
3722	65513.90572
3723	65512.0972
3724	65510.63463
3725	65501.34412
3726	65499.23874
3727	65498.17875
3728	65497.1736
3729	65495.80041
3730	65494.62727
3731	65489.55958
3732	65487.50579
3733	65481.62779
3734	65473.25211
3735	65471.70553
3736	65470.65507
3737	65469.10995
3738	65466.63211
3739	65464.92355
3740	65464.00778
3741	65462.54296
3742	65461.42219
3743	65455.71846
3744	65454.40181
3745	65452.57709
3746	65450.95245
3747	65449.50965
3748	65447.31203
3749	65444.67703
3750	65438.12288
3751	65436.38648
3752	65435.20176
3753	65430.33253
3754	65427.57074
3755	65426.39341
3756	65423.55966
3757	65417.34963
3758	65413.18069
3759	65408.84379
3760	65407.65509
3761	65404.13156
3762	65401.89829
3763	65399.70192
3764	65398.02221
3765	65397.10005
3766	65394.29114
3767	65392.26184
3768	65390.22263
3769	65389.05145
3770	65385.16821
3771	65383.77006
3772	65381.33459
3773	65380.14991
3774	65379.05852
3775	65375.64377
3776	65373.93414
3777	65372.8716
3778	65371.72026
3779	65366.73073
3780	65363.50068
3781	65362.05987
3782	65357.94166
3783	65356.58181
3784	65350.89432
3785	65342.04788
3786	65336.84091
3787	65331.38819
3788	65328.9822
3789	65327.47335
3790	65326.45821
3791	65323.42407
3792	65321.13992
3793	65316.17267
3794	65310.91278
3795	65309.34143
3796	65307.09318
3797	65305.03732
3798	65301.72172
3799	65299.98758
3800	65297.81203
3801	65296.47791
3802	65295.26552
3803	65293.29826
3804	65291.5038
3805	65288.53827
3806	65283.76892
3807	65282.76248
3808	65281.33166
3809	65276.39515
3810	65274.0362
3811	65272.65813
3812	65271.50389
3813	65269.68834
3814	65268.57892
3815	65267.10069
3816	65266.11904
3817	65264.96893
3818	65263.87804
3819	65255.20848
3820	65253.75403
3821	65251.70128
3822	65250.28301
3823	65245.21896
3824	65242.29055
3825	65240.17519
3826	65238.84552
3827	65237.77039
3828	65236.42619
3829	65235.50643
3830	65233.51131
3831	65232.16927
3832	65228.7132
3833	65227.55218
3834	65222.65537
3835	65220.79205
3836	65219.49132
3837	65218.33756
3838	65217.2104
3839	65212.93614
3840	65210.49796
3841	65208.3832
3842	65207.24671
3843	65204.1418
3844	65202.97577
3845	65201.12587
3846	65199.54009
3847	65198.22547
3848	65196.9451
3849	65195.51202
3850	65193.90339
3851	65192.84558
3852	65192.1985
3853	65190.72627
3854	65189.71853
3855	65188.4276
3856	65186.64233
3857	65185.73976
3858	65182.5377
3859	65181.64469
3860	65179.43147
3861	65177.88233
3862	65176.29783
3863	65174.93278
3864	65173.56278
3865	65172.28022
3866	65170.76275
3867	65167.63983
3868	65165.79727
3869	65164.82111
3870	65163.01452
3871	65160.47953
3872	65159.57346
3873	65158.00794
3874	65156.68473
3875	65154.01282
3876	65151.34143
3877	65150.05313
3878	65144.47912
3879	65140.23997
3880	65138.69259
3881	65137.67295
3882	65136.61409
3883	65135.51883
3884	65134.14316
3885	65133.12496
3886	65132.18829
3887	65128.81661
3888	65127.35346
3889	65126.31949
3890	65125.20041
3891	65124.15908
3892	65118.59957
3893	65111.61599
3894	65110.13461
3895	65107.74282
3896	65106.52879
3897	65103.83179
3898	65102.31415
3899	65101.20757
3900	65100.05928
3901	65098.52805
3902	65096.71434
3903	65094.91347
3904	65093.39348
3905	65091.34589
3906	65090.16271
3907	65084.71829
3908	65082.05038
3909	65080.61738
3910	65078.46316
3911	65075.35555
3912	65072.97813
3913	65071.84993
3914	65067.78984
3915	65066.74742
3916	65066.09643
3917	65065.16649
3918	65064.04726
3919	65062.91225
3920	65061.85952
3921	65059.78196
3922	65057.90763
3923	65056.37561
3924	65051.52031
3925	65045.65518
3926	65043.90111
3927	65042.93317
3928	65037.58467
3929	65036.79056
3930	65035.63879
3931	65034.65081
3932	65033.95545
3933	65026.61904
3934	65025.65814
3935	65022.29133
3936	65021.24796
3937	65016.20152
3938	65014.43905
3939	65007.55322
3940	65005.82736
3941	65004.54002
3942	65000.38165
3943	64999.33226
3944	64998.31789
3945	64997.70879
3946	64996.64668
3947	64989.86139
3948	64989.21487
3949	64982.49736
3950	64981.09469
3951	64980.02081
3952	64978.29278
3953	64974.15925
3954	64972.95111
3955	64971.67503
3956	64970.82402
3957	64969.55632
3958	64966.25945
3959	64959.00998
3960	64955.78389
3961	64954.18981
3962	64953.0845
3963	64951.7175
3964	64950.70617
3965	64949.62044
3966	64945.03697
3967	64943.75048
3968	64942.43898
3969	64941.39774
3970	64935.92963
3971	64932.69072
3972	64922.61812
3973	64920.65969
3974	64915.78359
3975	64914.07197
3976	64908.73473
3977	64907.07172
3978	64903.97497
3979	64901.73518
3980	64899.57197
3981	64898.29009
3982	64897.65049
3983	64896.37858
3984	64894.51139
3985	64893.19209
3986	64892.15522
3987	64889.86924
3988	64888.28166
3989	64885.11809
3990	64884.03113
3991	64883.20302
3992	64880.87504
3993	64874.01476
3994	64871.50357
3995	64870.06404
3996	64868.52362
3997	64865.70239
3998	64864.70815
3999	64863.60597
4000	64862.21611
4001	64861.22793
4002	64860.18207
4003	64858.81024
4004	64857.96944
4005	64855.43831
4006	64854.35611
4007	64851.54457
4008	64850.19823
4009	64846.24724
4010	64845.62832
4011	64836.41067
4012	64835.37297
4013	64834.12154
4014	64832.13902
4015	64827.34042
4016	64826.13445
4017	64824.60949
4018	64823.23848
4019	64822.02698
4020	64821.05593
4021	64815.15899
4022	64810.39744
4023	64809.04946
4024	64807.17296
4025	64804.01008
4026	64801.76839
4027	64800.17115
4028	64794.94415
4029	64789.59206
4030	64788.19747
4031	64787.14286
4032	64785.74331
4033	64784.8088
4034	64784.09119
4035	64778.68713
4036	64777.75934
4037	64776.32241
4038	64774.40358
4039	64772.30177
4040	64766.00327
4041	64764.46487
4042	64762.1884
4043	64760.52657
4044	64758.62389
4045	64753.37319
4046	64750.85951
4047	64749.83424
4048	64747.82048
4049	64746.7031
4050	64745.72766
4051	64744.46995
4052	64743.50112
4053	64742.56448
4054	64741.61307
4055	64738.78385
4056	64736.33268
4057	64735.48958
4058	64728.8642
4059	64727.64411
4060	64725.59642
4061	64723.90553
4062	64722.99289
4063	64718.54737
4064	64713.43578
4065	64711.8253
4066	64710.81865
4067	64709.53637
4068	64707.66122
4069	64706.45846
4070	64701.32929
4071	64697.90948
4072	64696.58899
4073	64692.56536
4074	64691.60624
4075	64690.33868
4076	64685.91709
4077	64684.56757
4078	64683.2061
4079	64681.36724
4080	64678.64426
4081	64677.72502
4082	64673.94433
4083	64669.98391
4084	64667.77763
4085	64666.65845
4086	64662.90151
4087	64659.74791
4088	64658.70159
4089	64657.67026
4090	64655.26338
4091	64654.69186
4092	64654.23268
4093	64652.87713
4094	64651.95407
4095	64650.99358
4096	64649.15688
4097	64647.94036
4098	64646.72392
4099	64645.59582
4100	64643.07591
4101	64641.78535
4102	64641.42458
4103	64640.54525
4104	64638.9802
4105	64630.94349
4106	64625.48101
4107	64624.33512
4108	64619.88448
4109	64613.66748
4110	64612.54304
4111	64611.63471
4112	64610.46464
4113	64609.4999
4114	64601.72328
4115	64601.25514
4116	64596.20799
4117	64595.02708
4118	64591.91668
4119	64591.07683
4120	64588.01372
4121	64587.06641
4122	64585.82291
4123	64584.61458
4124	64582.56045
4125	64581.17087
4126	64580.23304
4127	64575.23988
4128	64574.22755
4129	64572.9927
4130	64570.90436
4131	64569.29263
4132	64568.00269
4133	64567.01324
4134	64565.32766
4135	64563.26212
4136	64559.37702
4137	64556.82661
4138	64555.89916
4139	64553.87179
4140	64551.1206
4141	64550.09935
4142	64548.64847
4143	64545.72273
4144	64544.79317
4145	64541.76043
4146	64540.54154
4147	64539.61659
4148	64535.10718
4149	64532.53731
4150	64530.14284
4151	64529.22451
4152	64524.32802
4153	64523.00525
4154	64520.87847
4155	64519.63343
4156	64517.97979
4157	64516.58687
4158	64515.54243
4159	64510.23546
4160	64509.34745
4161	64505.70906
4162	64505.25494
4163	64503.21895
4164	64502.32185
4165	64500.51971
4166	64499.44006
4167	64497.75274
4168	64494.03421
4169	64489.19147
4170	64486.89159
4171	64480.75831
4172	64478.9675
4173	64471.57081
4174	64470.97412
4175	64464.9683
4176	64464.57257
4177	64463.49432
4178	64461.71527
4179	64460.56551
4180	64459.65841
4181	64454.86963
4182	64447.58384
4183	64444.63015
4184	64443.42879
4185	64441.39739
4186	64438.88646
4187	64434.42041
4188	64434.03455
4189	64430.96079
4190	64426.03044
4191	64423.19313
4192	64422.3154
4193	64418.0996
4194	64417.4927
4195	64412.64147
4196	64408.81636
4197	64407.22649
4198	64405.10116
4199	64403.34016
4200	64402.38269
4201	64397.67054
4202	64396.5903
4203	64393.81704
4204	64392.06739
4205	64390.88057
4206	64387.11385
4207	64383.99352
4208	64378.93587
4209	64374.12097
4210	64366.97554
4211	64365.42672
4212	64364.25881
4213	64363.81395
4214	64360.93448
4215	64360.48984
4216	64358.82985
4217	64357.06872
4218	64355.59115
4219	64354.69782
4220	64352.57752
4221	64352.13847
4222	64351.22266
4223	64349.62921
4224	64349.01418
4225	64345.1574
4226	64343.39731
4227	64342.49583
4228	64337.7635
4229	64337.38218
4230	64336.53259
4231	64335.59448
4232	64334.78777
4233	64332.93536
4234	64328.46589
4235	64327.69289
4236	64325.96628
4237	64325.11815
4238	64323.9739
4239	64319.67487
4240	64318.83596
4241	64317.71188
4242	64316.81252
4243	64314.88594
4244	64313.59776
4245	64311.21581
4246	64304.18808
4247	64302.76072
4248	64300.84092
4249	64299.96418
4250	64299.07108
4251	64296.99249
4252	64294.17722
4253	64290.49319
4254	64289.70277
4255	64285.77414
4256	64284.01476
4257	64282.39607
4258	64279.12604
4259	64278.27931
4260	64276.52408
4261	64274.81069
4262	64273.86964
4263	64272.35873
4264	64271.19744
4265	64266.76181
4266	64266.40946
4267	64263.23507
4268	64261.0166
4269	64258.84851
4270	64257.27799
4271	64256.44297
4272	64255.53027
4273	64249.75695
4274	64249.42164
4275	64248.25565
4276	64247.09791
4277	64245.34295
4278	64242.04924
4279	64241.03297
4280	64235.96938
4281	64234.5548
4282	64232.83994
4283	64232.02574
4284	64230.34563
4285	64228.6114
4286	64226.94931
4287	64223.19479
4288	64221.27197
4289	64220.18878
4290	64218.17805
4291	64217.25045
4292	64211.56309
4293	64210.76955
4294	64206.10449
4295	64203.0465
4296	64201.51984
4297	64200.54953
4298	64196.22716
4299	64194.47046
4300	64192.76026
4301	64187.15274
4302	64185.05287
4303	64183.70854
4304	64182.15936
4305	64181.81566
4306	64180.84874
4307	64177.27784
4308	64175.63577
4309	64172.97096
4310	64172.16518
4311	64168.72171
4312	64167.92828
4313	64166.67458
4314	64165.62019
4315	64161.36555
4316	64155.80787
4317	64154.1458
4318	64147.25641
4319	64146.45896
4320	64142.51177
4321	64141.75807
4322	64141.39333
4323	64139.3465
4324	64137.89814
4325	64133.67817
4326	64129.42966
4327	64124.88493
4328	64124.04257
4329	64121.48394
4330	64119.79293
4331	64118.07778
4332	64117.04466
4333	64115.66281
4334	64113.54316
4335	64110.17349
4336	64108.61774
4337	64106.78347
4338	64102.25502
4339	64097.89083
4340	64093.53454
4341	64092.93016
4342	64088.15594
4343	64086.81872
4344	64085.81059
4345	64083.32591
4346	64077.90245
4347	64076.67844
4348	64075.55747
4349	64073.04899
4350	64067.9361
4351	64066.83825
4352	64064.21646
4353	64061.62645
4354	64055.71938
4355	64054.75162
4356	64053.14231
4357	64048.8289
4358	64044.56829
4359	64043.72624
4360	64042.26822
4361	64041.39203
4362	64039.71365
4363	64038.60299
4364	64038.27232
4365	64036.86564
4366	64034.24765
4367	64029.81244
4368	64026.1095
4369	64022.2294
4370	64019.75597
4371	64018.58586
4372	64014.46054
4373	64013.62348
4374	64010.79472
4375	64010.46241
4376	64005.11761
4377	64004.18423
4378	64002.50558
4379	63999.62255
4380	63997.95969
4381	63990.96841
4382	63989.99018
4383	63988.91005
4384	63986.87464
4385	63985.91615
4386	63981.66618
4387	63980.92835
4388	63976.5834
4389	63975.88926
4390	63974.9339
4391	63973.3611
4392	63970.6787
4393	63969.86453
4394	63965.81801
4395	63963.8043
4396	63959.44243
4397	63958.34888
4398	63956.73163
4399	63954.78907
4400	63949.53463
4401	63945.4789
4402	63944.60243
4403	63941.78216
4404	63940.79039
4405	63933.64155
4406	63929.61958
4407	63928.4158
4408	63926.52003
4409	63925.82126
4410	63924.53311
4411	63923.66287
4412	63921.84192
4413	63918.01162
4414	63916.64192
4415	63914.22761
4416	63913.14378
4417	63909.51349
4418	63906.29676
4419	63902.06198
4420	63900.51943
4421	63891.80793
4422	63888.2956
4423	63887.23543
4424	63883.01226
4425	63877.88736
4426	63869.23883
4427	63868.00116
4428	63866.33365
4429	63865.40519
4430	63863.43093
4431	63862.63502
4432	63855.98461
4433	63854.90896
4434	63852.53612
4435	63851.54736
4436	63850.69628
4437	63846.13247
4438	63845.36069
4439	63843.88474
4440	63843.5563
4441	63840.98197
4442	63837.64785
4443	63835.82904
4444	63831.66129
4445	63830.89391
4446	63829.38816
4447	63828.44794
4448	63826.83506
4449	63825.39557
4450	63824.0007
4451	63820.7774
4452	63819.64183
4453	63818.5688
4454	63817.83153
4455	63816.98678
4456	63815.38878
4457	63811.68288
4458	63810.56032
4459	63809.00121
4460	63804.89061
4461	63803.32531
4462	63800.58985
4463	63798.18411
4464	63794.10144
4465	63790.06029
4466	63788.20471
4467	63786.41158
4468	63783.13812
4469	63779.0974
4470	63778.77352
4471	63774.93319
4472	63770.93354
4473	63770.08236
4474	63765.98862
4475	63762.05694
4476	63757.47006
4477	63756.01801
4478	63754.46802
4479	63750.70883
4480	63749.85748
4481	63744.81351
4482	63740.91293
4483	63740.07009
4484	63738.04277
4485	63736.50232
4486	63734.94572
4487	63733.98059
4488	63732.92734
4489	63728.90376
4490	63728.54872
4491	63727.50935
4492	63723.55064
4493	63719.85047
4494	63718.7759
4495	63714.85331
4496	63713.32212
4497	63712.41679
4498	63711.69494
4499	63710.87376
4500	63707.25153
4501	63703.99951
4502	63700.29156
4503	63699.97156
4504	63695.04585
4505	63691.2673
4506	63690.49332
4507	63689.60596
4508	63688.93291
4509	63688.08615
4510	63686.42106
4511	63684.08537
4512	63679.61946
4513	63677.79013
4514	63677.54394
4515	63673.68401
4516	63673.21724
4517	63672.92023
4518	63671.22105
4519	63670.16823
4520	63667.16923
4521	63665.19179
4522	63661.22761
4523	63658.2776
4524	63656.7646
4525	63653.49158
4526	63653.1776
4527	63647.43033
4528	63645.98465
4529	63641.57977
4530	63640.07628
4531	63637.60466
4532	63635.24649
4533	63634.24861
4534	63632.76026
4535	63627.87852
4536	63626.57832
4537	63620.91963
4538	63619.33042
4539	63618.49812
4540	63617.22856
4541	63616.44127
4542	63615.57225
4543	63614.0084
4544	63613.24649
4545	63612.01621
4546	63609.08815
4547	63608.16746
4548	63606.56426
4549	63604.40643
4550	63603.13667
4551	63601.37035
4552	63600.33218
4553	63596.55875
4554	63595.5278
4555	63594.36107
4556	63594.02353
4557	63590.28435
4558	63588.82141
4559	63581.95527
4560	63581.24597
4561	63580.40632
4562	63578.65018
4563	63570.54191
4564	63569.51787
4565	63568.50095
4566	63566.42503
4567	63565.6979
4568	63564.97485
4569	63561.28789
4570	63560.53614
4571	63559.35815
4572	63557.90167
4573	63556.89951
4574	63556.08536
4575	63555.30846
4576	63553.42329
4577	63549.66001
4578	63543.09021
4579	63541.31861
4580	63539.47219
4581	63538.17944
4582	63534.97238
4583	63533.67347
4584	63532.22916
4585	63530.5352
4586	63529.82036
4587	63528.81701
4588	63527.27788
4589	63526.04865
4590	63521.53797
4591	63517.92836
4592	63516.63225
4593	63513.5583
4594	63509.23215
4595	63506.88264
4596	63505.70675
4597	63504.76578
4598	63503.2127
4599	63500.30292
4600	63499.59235
4601	63497.87888
4602	63494.26294
4603	63493.05133
4604	63492.27721
4605	63490.4475
4606	63489.79065
4607	63486.8852
4608	63485.96514
4609	63485.67582
4610	63484.1598
4611	63480.42151
4612	63478.99622
4613	63477.87317
4614	63476.19411
4615	63474.51192
4616	63471.01224
4617	63470.42697
4618	63469.71614
4619	63468.18719
4620	63461.72838
4621	63460.94062
4622	63459.52548
4623	63456.10052
4624	63454.68738
4625	63452.37207
4626	63449.50395
4627	63444.79302
4628	63443.90757
4629	63441.41318
4630	63440.7116
4631	63440.02683
4632	63439.74943
4633	63437.89444
4634	63436.85464
4635	63436.08734
4636	63435.01961
4637	63433.96044
4638	63431.78866
4639	63430.74312
4640	63430.05138
4641	63427.90788
4642	63421.55312
4643	63418.22522
4644	63416.4756
4645	63414.00223
4646	63411.57004
4647	63410.33196
4648	63407.84383
4649	63404.28408
4650	63401.22918
4651	63399.75372
4652	63396.64888
4653	63395.25365
4654	63394.60815
4655	63393.11469
4656	63392.07327
4657	63391.14802
4658	63389.74757
4659	63387.53558
4660	63387.2307
4661	63385.47791
4662	63383.59449
4663	63380.57427
4664	63379.89022
4665	63378.11968
4666	63371.36097
4667	63367.56309
4668	63366.30062
4669	63365.12196
4670	63361.79195
4671	63358.0519
4672	63354.40671
4673	63352.89224
4674	63349.2714
4675	63348.91532
4676	63346.64779
4677	63343.88523
4678	63340.92563
4679	63336.88898
4680	63335.65834
4681	63334.2737
4682	63333.04025
4683	63330.33781
4684	63328.59057
4685	63323.2176
4686	63322.17427
4687	63321.25751
4688	63320.36577
4689	63319.53373
4690	63317.61463
4691	63316.93383
4692	63314.06212
4693	63313.34762
4694	63310.51575
4695	63304.9763
4696	63304.12336
4697	63302.52783
4698	63301.75754
4699	63300.81234
4700	63297.68597
4701	63295.95739
4702	63294.44955
4703	63293.41435
4704	63292.73923
4705	63291.16616
4706	63290.86734
4707	63288.76113
4708	63287.02848
4709	63285.86237
4710	63283.43273
4711	63280.18552
4712	63279.44343
4713	63278.41891
4714	63273.1125
4715	63266.86103
4716	63265.29765
4717	63264.3901
4718	63259.68514
4719	63252.31689
4720	63251.2312
4721	63248.75338
4722	63247.94301
4723	63245.73956
4724	63245.07284
4725	63243.62468
4726	63242.68711
4727	63239.68332
4728	63236.05349
4729	63234.18633
4730	63232.95581
4731	63230.60966
4732	63229.94324
4733	63226.06278
4734	63223.27269
4735	63220.73163
4736	63219.79989
4737	63217.94065
4738	63216.50141
4739	63215.08851
4740	63214.755
4741	63213.99302
4742	63212.61008
4743	63208.28339
4744	63204.39936
4745	63201.06595
4746	63197.5113
4747	63196.54926
4748	63195.24277
4749	63193.07235
4750	63191.33215
4751	63188.29397
4752	63187.63711
4753	63186.91677
4754	63182.28813
4755	63179.88712
4756	63178.93144
4757	63177.50177
4758	63176.08863
4759	63170.84124
4760	63168.05069
4761	63161.4132
4762	63155.35252
4763	63151.79375
4764	63150.12515
4765	63143.46331
4766	63139.51201
4767	63138.09837
4768	63137.14851
4769	63132.9623
4770	63130.83111
4771	63130.35995
4772	63129.03763
4773	63127.61016
4774	63124.45885
4775	63123.72612
4776	63122.94332
4777	63120.84328
4778	63118.21268
4779	63116.19146
4780	63113.48752
