iter	Passed	Remaining
3223	33832	71106
3224	33840	71090
3225	33848	71075
3226	33870	71089
3227	33892	71102
3228	33901	71089
3229	33939	71135
3230	33948	71121
3231	33956	71106
3232	33967	71096
3233	33977	71086
3234	33986	71073
3235	34000	71069
3236	34008	71053
3237	34016	71037
3238	34027	71028
3239	34039	71021
3240	34051	71013
3241	34058	70994
3242	34067	70981
3243	34077	70969
3244	34085	70954
3245	34093	70939
3246	34103	70926
3247	34109	70907
3248	34117	70891
3249	34125	70875
3250	34133	70859
3251	34140	70842
3252	34150	70830
3253	34158	70815
3254	34165	70796
3255	34171	70778
3256	34186	70777
3257	34197	70767
3258	34205	70752
3259	34213	70735
3260	34221	70719
3261	34229	70703
3262	34237	70688
3263	34244	70671
3264	34255	70661
3265	34265	70650
3266	34279	70646
3267	34291	70640
3268	34298	70621
3269	34304	70601
3270	34331	70625
3271	34340	70611
3272	34347	70594
3273	34360	70590
3274	34370	70577
3275	34381	70567
3276	34388	70550
3277	34395	70531
3278	34402	70515
3279	34409	70498
3280	34417	70482
3281	34429	70473
3282	34435	70455
3283	34446	70444
3284	34452	70426
3285	34464	70417
3286	34473	70403
3287	34483	70392
3288	34491	70377
3289	34500	70364
3290	34509	70350
3291	34521	70343
3292	34530	70330
3293	34537	70312
3294	34547	70300
3295	34558	70291
3296	34566	70275
3297	34573	70257
3298	34583	70247
3299	34591	70231
3300	34601	70220
3301	34609	70204
3302	34617	70187
3303	34624	70172
3304	34635	70161
3305	34644	70148
3306	34665	70159
3307	34687	70170
3308	34695	70157
3309	34724	70183
3310	34734	70171
3311	34741	70154
3312	34749	70138
3313	34756	70120
3314	34763	70103
3315	34772	70089
3316	34781	70076
3317	34787	70057
3318	34794	70039
3319	34802	70023
3320	34811	70010
3321	34819	69994
3322	34825	69975
3323	34837	69968
3324	34853	69969
3325	34863	69958
3326	34874	69947
3327	34880	69929
3328	34893	69922
3329	34906	69918
3330	34914	69903
3331	34922	69887
3332	34929	69868
3333	34938	69856
3334	34948	69844
3335	34960	69838
3336	34969	69824
3337	34976	69806
3338	34986	69795
3339	34993	69777
3340	35001	69762
3341	35011	69750
3342	35021	69739
3343	35027	69719
3344	35034	69703
3345	35045	69693
3346	35059	69689
3347	35079	69698
3348	35087	69682
3349	35099	69676
3350	35105	69655
3351	35115	69643
3352	35123	69629
3353	35132	69616
3354	35139	69598
3355	35149	69586
3356	35157	69571
3357	35169	69563
3358	35179	69551
3359	35188	69538
3360	35196	69523
3361	35202	69505
3362	35211	69490
3363	35217	69471
3364	35225	69456
3365	35233	69441
3366	35240	69423
3367	35249	69410
3368	35257	69394
3369	35265	69380
3370	35275	69369
3371	35282	69351
3372	35294	69342
3373	35309	69341
3374	35322	69336
3375	35332	69325
3376	35338	69306
3377	35345	69288
3378	35353	69274
3379	35361	69259
3380	35369	69243
3381	35379	69230
3382	35387	69217
3383	35394	69198
3384	35399	69178
3385	35407	69163
3386	35415	69147
3387	35425	69136
3388	35433	69120
3389	35442	69107
3390	35455	69101
3391	35475	69109
3392	35491	69111
3393	35500	69097
3394	35510	69086
3395	35518	69071
3396	35529	69061
3397	35536	69044
3398	35546	69033
3399	35555	69019
3400	35563	69005
3401	35571	68989
3402	35581	68977
3403	35587	68959
3404	35597	68947
3405	35606	68934
3406	35613	68915
3407	35618	68896
3408	35628	68885
3409	35639	68875
3410	35647	68859
3411	35656	68846
3412	35665	68833
3413	35671	68814
3414	35679	68799
3415	35691	68790
3416	35697	68773
3417	35703	68754
3418	35717	68749
3419	35726	68737
3420	35734	68721
3421	35740	68703
3422	35746	68683
3423	35753	68667
3424	35762	68654
3425	35773	68644
3426	35781	68628
3427	35793	68621
3428	35800	68603
3429	35807	68587
3430	35820	68582
3431	35844	68597
3432	35851	68579
3433	35861	68568
3434	35872	68558
3435	35878	68540
3436	35884	68522
3437	35895	68512
3438	35903	68497
3439	35915	68489
3440	35925	68478
3441	35937	68470
3442	35943	68452
3443	35950	68434
3444	35960	68423
3445	35969	68411
3446	35975	68392
3447	35982	68374
3448	35991	68361
3449	35998	68344
3450	36004	68325
3451	36012	68311
3452	36024	68302
3453	36035	68294
3454	36049	68289
3455	36056	68274
3456	36062	68255
3457	36069	68238
3458	36077	68223
3459	36086	68209
3460	36097	68199
3461	36108	68190
3462	36115	68174
3463	36126	68164
3464	36138	68158
3465	36146	68141
3466	36158	68135
3467	36170	68127
3468	36195	68143
3469	36209	68140
3470	36236	68161
3471	36248	68153
3472	36256	68137
3473	36268	68132
3474	36275	68114
3475	36285	68103
3476	36295	68091
3477	36304	68078
3478	36314	68066
3479	36322	68052
3480	36332	68041
3481	36340	68025
3482	36347	68009
3483	36357	67997
3484	36366	67984
3485	36374	67969
3486	36383	67956
3487	36392	67943
3488	36400	67928
3489	36409	67916
3490	36418	67902
3491	36426	67887
3492	36435	67873
3493	36447	67866
3494	36453	67848
3495	36459	67829
3496	36472	67823
3497	36481	67811
3498	36493	67802
3499	36502	67791
3500	36513	67781
3501	36526	67774
3502	36536	67764
3503	36545	67751
3504	36552	67734
3505	36560	67719
3506	36570	67707
3507	36585	67705
3508	36594	67693
3509	36601	67676
3510	36611	67665
3511	36620	67651
3512	36639	67657
3513	36650	67647
3514	36660	67637
3515	36668	67622
3516	36677	67607
3517	36687	67596
3518	36694	67580
3519	36700	67561
3520	36709	67549
3521	36716	67533
3522	36724	67518
3523	36734	67506
3524	36745	67497
3525	36752	67479
3526	36759	67463
3527	36767	67448
3528	36775	67433
3529	36781	67415
3530	36790	67402
3531	36803	67396
3532	36811	67381
3533	36821	67370
3534	36832	67360
3535	36839	67344
3536	36846	67328
3537	36857	67319
3538	36863	67300
3539	36874	67291
3540	36885	67280
3541	36903	67284
3542	36914	67275
3543	36925	67266
3544	36936	67256
3545	36943	67239
3546	36949	67221
3547	36958	67208
3548	36971	67203
3549	36980	67189
3550	36987	67173
3551	36995	67158
3552	37001	67140
3553	37011	67129
3554	37018	67112
3555	37024	67094
3556	37031	67077
3557	37039	67061
3558	37044	67042
3559	37052	67026
3560	37058	67009
3561	37066	66994
3562	37073	66977
3563	37083	66967
3564	37095	66958
3565	37105	66948
3566	37113	66932
3567	37123	66922
3568	37135	66913
3569	37145	66903
3570	37157	66895
3571	37167	66884
3572	37177	66873
3573	37185	66859
3574	37197	66850
3575	37204	66834
3576	37215	66825
3577	37226	66816
3578	37235	66804
3579	37248	66797
3580	37260	66790
3581	37283	66802
3582	37306	66813
3583	37312	66796
3584	37320	66781
3585	37332	66774
3586	37338	66754
3587	37345	66738
3588	37353	66723
3589	37359	66705
3590	37365	66687
3591	37377	66680
3592	37385	66664
3593	37391	66646
3594	37400	66634
3595	37414	66630
3596	37430	66629
3597	37435	66610
3598	37442	66593
3599	37449	66576
3600	37461	66568
3601	37467	66551
3602	37477	66540
3603	37485	66526
3604	37493	66511
3605	37499	66492
3606	37505	66474
3607	37513	66459
3608	37523	66447
3609	37529	66430
3610	37538	66417
3611	37545	66401
3612	37552	66384
3613	37559	66368
3614	37569	66357
3615	37576	66341
3616	37593	66341
3617	37607	66338
3618	37616	66325
3619	37626	66313
3620	37632	66296
3621	37645	66289
3622	37653	66274
3623	37663	66264
3624	37669	66246
3625	37677	66231
3626	37689	66224
3627	37695	66206
3628	37701	66188
3629	37711	66176
3630	37719	66162
3631	37726	66146
3632	37733	66129
3633	37745	66122
3634	37754	66110
3635	37765	66099
3636	37773	66084
3637	37797	66098
3638	37805	66083
3639	37815	66072
3640	37824	66059
3641	37830	66041
3642	37838	66028
3643	37848	66016
3644	37855	65999
3645	37862	65983
3646	37871	65971
3647	37883	65963
3648	37893	65953
3649	37901	65938
3650	37910	65925
3651	37916	65908
3652	37922	65889
3653	37932	65879
3654	37938	65860
3655	37946	65846
3656	37953	65830
3657	37959	65811
3658	37965	65794
3659	37973	65779
3660	37986	65773
3661	37999	65767
3662	38012	65761
3663	38022	65750
3664	38028	65733
3665	38035	65716
3666	38044	65703
3667	38050	65685
3668	38057	65670
3669	38069	65662
3670	38081	65654
3671	38091	65643
3672	38102	65634
3673	38133	65658
3674	38169	65693
3675	38191	65702
3676	38208	65703
3677	38228	65709
3678	38244	65708
3679	38259	65707
3680	38273	65701
3681	38284	65692
3682	38295	65684
3683	38308	65678
3684	38324	65676
3685	38336	65669
3686	38349	65663
3687	38365	65662
3688	38381	65662
3689	38400	65666
3690	38411	65656
3691	38423	65647
3692	38436	65642
3693	38442	65624
3694	38453	65615
3695	38468	65612
3696	38482	65608
3697	38489	65592
3698	38496	65576
3699	38507	65567
3700	38515	65551
3701	38521	65534
3702	38529	65519
3703	38537	65505
3704	38544	65489
3705	38552	65475
3706	38565	65469
3707	38577	65461
3708	38584	65445
3709	38591	65428
3710	38602	65418
3711	38609	65402
3712	38620	65393
3713	38626	65376
3714	38652	65392
3715	38665	65385
3716	38672	65370
3717	38680	65354
3718	38687	65339
3719	38696	65325
3720	38704	65311
3721	38711	65295
3722	38720	65282
3723	38728	65268
3724	38736	65253
3725	38745	65241
3726	38754	65228
3727	38763	65215
3728	38769	65198
3729	38781	65190
3730	38789	65176
3731	38795	65158
3732	38803	65142
3733	38815	65136
3734	38827	65128
3735	38836	65116
3736	38844	65100
3737	38851	65084
3738	38861	65073
3739	38873	65065
3740	38884	65057
3741	38894	65046
3742	38910	65044
3743	38918	65031
3744	38931	65024
3745	38941	65012
3746	38950	64999
3747	38965	64997
3748	38980	64994
3749	38990	64983
3750	38998	64969
3751	39016	64971
3752	39029	64966
3753	39046	64967
3754	39066	64972
3755	39084	64974
3756	39098	64969
3757	39111	64963
3758	39123	64955
3759	39149	64971
3760	39164	64968
3761	39188	64981
3762	39217	65000
3763	39228	64991
3764	39237	64978
3765	39248	64968
3766	39256	64955
3767	39268	64947
3768	39282	64942
3769	39298	64941
3770	39307	64929
3771	39317	64917
3772	39330	64911
3773	39347	64911
3774	39362	64909
3775	39373	64899
3776	39383	64887
3777	39397	64883
3778	39411	64879
3779	39420	64866
3780	39427	64851
3781	39438	64841
3782	39445	64824
3783	39450	64806
3784	39467	64805
3785	39481	64800
3786	39489	64787
3787	39502	64781
3788	39516	64776
3789	39526	64765
3790	39586	64835
3791	39596	64824
3792	39604	64810
3793	39684	64913
3794	39695	64903
3795	39712	64904
3796	39727	64900
3797	39745	64903
3798	39763	64905
3799	39776	64899
3800	39791	64895
3801	39805	64890
3802	39814	64877
3803	39827	64870
3804	39845	64873
3805	39861	64871
3806	39875	64867
3807	39899	64878
3808	39918	64882
3809	39934	64880
3810	39950	64879
3811	39973	64888
3812	39985	64881
3813	39995	64870
3814	40009	64864
3815	40022	64858
3816	40035	64852
3817	40046	64842
3818	40061	64839
3819	40076	64835
3820	40086	64824
3821	40098	64815
3822	40113	64812
3823	40126	64807
3824	40139	64800
3825	40148	64787
3826	40157	64775
3827	40174	64774
3828	40188	64769
3829	40202	64764
3830	40269	64845
3831	40287	64846
3832	40318	64869
3833	40361	64910
3834	40379	64912
3835	40395	64910
3836	40404	64897
3837	40417	64891
3838	40433	64890
3839	40454	64895
3840	40474	64900
3841	40496	64908
3842	40511	64904
3843	40528	64903
3844	40542	64898
3845	40555	64892
3846	40572	64893
3847	40586	64888
3848	40606	64892
3849	40628	64900
3850	40650	64907
3851	40683	64933
3852	40698	64929
3853	40713	64926
3854	40727	64920
3855	40745	64921
3856	40757	64914
3857	40772	64909
3858	40786	64904
3859	40803	64904
3860	40826	64914
3861	40840	64909
3862	40903	64982
3863	40947	65023
3864	40959	65015
3865	40975	65014
3866	40991	65011
3867	41003	65003
3868	41023	65007
3869	41043	65012
3870	41068	65023
3871	41080	65016
3872	41092	65007
3873	41100	64993
3874	41114	64988
3875	41154	65023
3876	41168	65018
3877	41178	65006
3878	41195	65006
3879	41211	65003
3880	41227	65002
3881	41244	65000
3882	41261	64999
3883	41283	65007
3884	41296	65000
3885	41319	65009
3886	41338	65011
3887	41356	65013
3888	41374	65013
3889	41395	65019
3890	41444	65068
3891	41496	65122
3892	41508	65115
3893	41526	65115
3894	41544	65116
3895	41563	65119
3896	41587	65128
3897	41607	65133
3898	41637	65153
3899	41662	65163
3900	41710	65212
3901	41734	65222
3902	41745	65212
3903	41783	65244
3904	41822	65277
3905	41836	65272
3906	41852	65269
3907	41880	65284
3908	41907	65299
3909	41931	65309
3910	41949	65310
3911	41962	65304
3912	41980	65304
3913	42016	65332
3914	42031	65329
3915	42040	65315
3916	42065	65326
3917	42103	65358
3918	42127	65367
3919	42137	65356
3920	42153	65353
3921	42171	65354
3922	42187	65351
3923	42205	65351
3924	42221	65349
3925	42237	65346
3926	42246	65333
3927	42252	65315
3928	42263	65304
3929	42271	65289
3930	42283	65280
3931	42293	65269
3932	42307	65263
3933	42323	65259
3934	42338	65256
3935	42348	65243
3936	42365	65242
3937	42382	65242
3938	42399	65240
3939	42409	65228
3940	42415	65211
3941	42428	65202
3942	42438	65191
3943	42447	65178
3944	42464	65177
3945	42478	65171
3946	42488	65158
3947	42498	65146
3948	42506	65131
3949	42521	65127
3950	42534	65120
3951	42541	65104
3952	42553	65095
3953	42574	65100
3954	42591	65099
3955	42609	65098
3956	42647	65130
3957	42662	65125
3958	42677	65120
3959	42683	65103
3960	42697	65097
3961	42707	65085
3962	42727	65089
3963	42744	65087
3964	42753	65073
3965	42764	65062
3966	42777	65056
3967	42796	65058
3968	42808	65049
3969	42826	65048
3970	42836	65036
3971	42856	65039
3972	42868	65031
3973	42882	65024
3974	42892	65012
3975	42909	65011
3976	42922	65004
3977	42930	64989
3978	42943	64981
3979	42951	64966
3980	42971	64969
3981	42987	64967
3982	43003	64964
3983	43016	64955
3984	43024	64941
3985	43061	64969
3986	43081	64973
3987	43091	64962
3988	43102	64950
3989	43116	64944
3990	43138	64950
3991	43149	64940
3992	43161	64930
3993	43188	64945
3994	43208	64947
3995	43220	64939
3996	43233	64931
3997	43250	64929
3998	43259	64916
3999	43272	64908
4000	43286	64903
4001	43298	64893
4002	43308	64880
4003	43322	64875
4004	43336	64870
4005	43345	64856
4006	43357	64847
4007	43370	64839
4008	43384	64832
4009	43400	64829
4010	43412	64821
4011	43426	64814
4012	43432	64796
4013	43443	64786
4014	43451	64771
4015	43463	64761
4016	43477	64755
4017	43493	64753
4018	43507	64747
4019	43523	64744
4020	43537	64737
4021	43550	64730
4022	43563	64722
4023	43578	64717
4024	43585	64701
4025	43598	64693
4026	43610	64684
4027	43623	64677
4028	43632	64664
4029	43648	64659
4030	43658	64648
4031	43670	64638
4032	43680	64627
4033	43696	64623
4034	43711	64618
4035	43719	64604
4036	43734	64599
4037	43743	64586
4038	43760	64583
4039	43773	64577
4040	43789	64573
4041	43805	64569
4042	43815	64557
4043	43822	64542
4044	43832	64529
4045	43842	64517
4046	43856	64511
4047	43871	64507
4048	43887	64503
4049	43899	64493
4050	43908	64480
4051	43924	64477
4052	43941	64475
4053	43953	64466
4054	43984	64485
4055	44002	64484
4056	44056	64538
4057	44064	64521
4058	44080	64519
4059	44093	64511
4060	44126	64532
4061	44143	64531
4062	44153	64519
4063	44160	64502
4064	44172	64492
4065	44186	64486
4066	44200	64480
4067	44219	64481
4068	44244	64491
4069	44258	64484
4070	44265	64468
4071	44274	64454
4072	44289	64449
4073	44304	64444
4074	44320	64440
4075	44333	64433
4076	44340	64417
4077	44352	64407
4078	44364	64398
4079	44375	64388
4080	44392	64385
4081	44403	64374
4082	44415	64366
4083	44426	64354
4084	44441	64349
4085	44450	64336
4086	44461	64325
4087	44469	64311
4088	44476	64295
4089	44487	64284
4090	44498	64272
4091	44506	64258
4092	44518	64248
4093	44528	64237
4094	44537	64223
4095	44546	64210
4096	44554	64195
4097	44561	64178
4098	44576	64172
4099	44591	64168
4100	44600	64155
4101	44611	64144
4102	44618	64127
4103	44627	64113
4104	44633	64096
4105	44640	64079
4106	44650	64067
4107	44662	64057
4108	44668	64041
4109	44676	64025
4110	44689	64017
4111	44704	64012
4112	44713	63999
4113	44729	63995
4114	44742	63988
4115	44754	63977
4116	44769	63973
4117	44781	63964
4118	44793	63955
4119	44802	63941
4120	44818	63937
4121	44837	63938
4122	44848	63928
4123	44857	63914
4124	44869	63905
4125	44885	63901
4126	44898	63893
4127	44909	63882
4128	44919	63871
4129	44934	63866
4130	44947	63858
4131	44959	63848
4132	44967	63833
4133	44982	63828
4134	44997	63823
4135	45006	63809
4136	45020	63803
4137	45066	63842
4138	45079	63834
4139	45110	63852
4140	45117	63835
4141	45126	63822
4142	45139	63814
4143	45154	63809
4144	45168	63802
4145	45185	63800
4146	45195	63787
4147	45217	63792
4148	45226	63779
4149	45240	63772
4150	45251	63761
4151	45266	63756
4152	45279	63748
4153	45299	63750
4154	45312	63742
4155	45321	63729
4156	45332	63718
4157	45347	63712
4158	45360	63705
4159	45369	63691
4160	45379	63679
4161	45390	63668
4162	45404	63662
4163	45415	63651
4164	45435	63653
4165	45446	63642
4166	45462	63639
4167	45476	63631
4168	45491	63626
4169	45508	63623
4170	45516	63609
4171	45527	63598
4172	45534	63581
4173	45549	63577
4174	45561	63568
4175	45567	63550
4176	45577	63537
4177	45595	63536
4178	45603	63521
4179	45611	63507
4180	45639	63519
4181	45651	63510
4182	45658	63494
4183	45670	63483
4184	45685	63479
4185	45734	63521
4186	45753	63522
4187	45771	63521
4188	45792	63522
4189	45805	63515
4190	45820	63509
4191	45835	63504
4192	45849	63498
4193	45865	63494
4194	45875	63481
4195	45884	63467
4196	45891	63451
4197	45905	63445
4198	45921	63441
4199	45936	63436
4200	45952	63431
4201	45960	63417
4202	45981	63420
4203	45992	63408
4204	46000	63393
4205	46012	63384
4206	46022	63373
4207	46033	63362
4208	46046	63353
4209	46061	63347
4210	46072	63337
4211	46082	63324
4212	46089	63309
4213	46100	63297
4214	46108	63282
4215	46123	63278
4216	46132	63264
4217	46138	63246
4218	46149	63235
4219	46199	63277
4220	46211	63269
4221	46227	63264
4222	46241	63257
4223	46252	63246
4224	46267	63241
4225	46277	63229
4226	46287	63216
4227	46302	63210
4228	46316	63204
4229	46330	63198
4230	46344	63190
4231	46354	63178
4232	46365	63168
4233	46382	63164
4234	46393	63153
4235	46408	63149
4236	46417	63135
4237	46428	63124
4238	46442	63118
4239	46454	63108
4240	46466	63098
4241	46483	63095
4242	46493	63083
4243	46503	63070
4244	46510	63055
4245	46521	63044
4246	46530	63030
4247	46544	63023
4248	46558	63016
4249	46570	63006
4250	46585	63001
4251	46597	62991
4252	46611	62984
4253	46619	62970
4254	46630	62959
4255	46640	62946
4256	46655	62941
4257	46670	62936
4258	46686	62931
4259	46698	62921
4260	46704	62905
4261	46719	62898
4262	46733	62892
4263	46746	62884
4264	46754	62868
4265	46764	62856
4266	46775	62846
4267	46782	62830
4268	46790	62815
4269	46799	62800
4270	46811	62791
4271	46817	62773
4272	46823	62755
4273	46832	62742
4274	46841	62729
4275	46856	62723
4276	46870	62717
4277	46880	62704
4278	46885	62686
4279	46892	62669
4280	46904	62659
4281	46931	62670
4282	46945	62663
4283	46959	62656
4284	46967	62641
4285	46981	62634
4286	46994	62626
4287	47001	62610
4288	47015	62603
4289	47029	62596
4290	47049	62596
4291	47062	62589
4292	47073	62578
4293	47085	62569
4294	47098	62560
4295	47115	62557
4296	47122	62541
4297	47139	62537
4298	47158	62537
4299	47170	62528
4300	47177	62512
4301	47195	62510
4302	47213	62508
4303	47222	62495
4304	47230	62480
4305	47244	62473
4306	47257	62465
4307	47273	62460
4308	47279	62443
4309	47289	62430
4310	47302	62422
4311	47316	62415
4312	47332	62411
4313	47338	62393
4314	47351	62385
4315	47368	62382
4316	47382	62374
4317	47427	62409
4318	47434	62393
4319	47443	62379
4320	47458	62373
4321	47470	62364
4322	47496	62373
4323	47512	62368
4324	47530	62366
4325	47545	62361
4326	47561	62355
4327	47567	62339
4328	47583	62334
4329	47597	62327
4330	47608	62316
4331	47625	62313
4332	47636	62302
4333	47647	62291
4334	47661	62283
4335	47677	62280
4336	47688	62268
4337	47702	62261
4338	47711	62247
4339	47725	62240
4340	47734	62227
4341	47749	62221
4342	47759	62209
4343	47767	62194
4344	47776	62180
4345	47793	62177
4346	47804	62166
4347	47813	62153
4348	47826	62145
4349	47842	62140
4350	47854	62130
4351	47871	62126
4352	47884	62118
4353	47899	62112
4354	47913	62105
4355	47932	62105
4356	47954	62108
4357	47962	62093
4358	47992	62106
4359	48002	62095
4360	48019	62091
4361	48029	62079
4362	48057	62090
4363	48074	62087
4364	48086	62077
4365	48102	62072
4366	48114	62062
4367	48129	62057
4368	48148	62056
4369	48166	62054
4370	48182	62050
4371	48191	62036
4372	48203	62026
4373	48215	62017
4374	48229	62008
4375	48242	62000
4376	48256	61993
4377	48264	61978
4378	48276	61968
4379	48292	61964
4380	48304	61955
4381	48316	61944
4382	48328	61934
4383	48337	61921
4384	48350	61912
4385	48367	61909
4386	48380	61900
4387	48392	61891
4388	48408	61886
4389	48425	61882
4390	48435	61870
4391	48445	61858
4392	48455	61846
4393	48462	61830
4394	48478	61824
4395	48487	61811
4396	48505	61809
4397	48532	61818
4398	48549	61815
4399	48558	61802
4400	48576	61799
4401	48585	61786
4402	48596	61775
4403	48608	61764
4404	48616	61749
4405	48628	61739
4406	48641	61731
4407	48654	61723
4408	48668	61716
4409	48679	61704
4410	48692	61695
4411	48703	61685
4412	48713	61672
4413	48722	61659
4414	48733	61648
4415	48749	61642
4416	48758	61629
4417	48780	61633
4418	48801	61633
4419	48814	61625
4420	48840	61633
4421	48852	61624
4422	48866	61615
4423	48881	61610
4424	48896	61603
4425	48913	61600
4426	48929	61595
4427	48946	61591
4428	48959	61582
4429	48976	61579
4430	48992	61574
4431	49007	61568
4432	49016	61555
4433	49032	61550
4434	49043	61539
4435	49052	61525
4436	49062	61513
4437	49071	61500
4438	49090	61498
4439	49107	61495
4440	49118	61483
4441	49141	61487
4442	49158	61483
4443	49171	61475
4444	49181	61463
4445	49196	61456
4446	49207	61446
4447	49218	61434
4448	49233	61428
4449	49245	61418
4450	49257	61409
4451	49293	61429
4452	49310	61424
4453	49320	61412
4454	49350	61424
4455	49363	61416
4456	49375	61406
4457	49387	61396
4458	49395	61381
4459	49406	61370
4460	49421	61364
4461	49429	61349
4462	49440	61337
4463	49449	61325
4464	49460	61313
4465	49472	61302
4466	49489	61299
4467	49503	61292
4468	49518	61285
4469	49533	61279
4470	49544	61268
4471	49558	61261
4472	49572	61254
4473	49590	61251
4474	49606	61246
4475	49615	61232
4476	49626	61221
4477	49643	61217
4478	49655	61207
4479	49672	61203
4480	49688	61198
4481	49705	61194
4482	49713	61179
4483	49727	61171
4484	49746	61171
4485	49759	61162
4486	49773	61154
4487	49793	61154
4488	49808	61148
4489	49819	61137
4490	49833	61129
4491	49855	61132
4492	50356	61721
4493	50372	61715
4494	50387	61708
4495	50397	61696
4496	50437	61720
4497	50453	61714
4498	50479	61722
4499	50516	61742
4500	50539	61746
4501	50586	61778
4502	50609	61781
4503	50660	61818
4504	50686	61825
4505	50716	61836
4506	50754	61857
4507	50770	61853
4508	50788	61850
4509	50811	61852
4510	50829	61848
4511	50839	61836
4512	50858	61835
4513	50882	61839
4514	50902	61838
4515	50922	61837
4516	50946	61842
4517	50961	61835
4518	50994	61850
4519	51017	61853
4520	51043	61859
4521	51065	61860
4522	51084	61858
4523	51109	61865
4524	51129	61863
4525	51142	61855
4526	51163	61855
4527	51174	61843
4528	51184	61830
4529	51203	61828
4530	51216	61819
4531	51230	61810
4532	51246	61805
4533	51256	61792
4534	51265	61778
4535	51277	61768
4536	51287	61754
4537	51297	61741
4538	51309	61732
4539	51319	61719
4540	51336	61714
4541	51349	61704
4542	51362	61696
4543	51385	61698
4544	51404	61696
4545	51418	61688
4546	51432	61680
4547	51451	61678
4548	51468	61674
4549	51479	61662
4550	51499	61661
4551	51520	61661
4552	51540	61660
4553	51561	61661
4554	51574	61651
4555	51589	61644
4556	51618	61655
4557	51657	61676
4558	51678	61676
4559	51702	61679
4560	51726	61684
4561	51749	61686
4562	51784	61703
4563	51800	61697
4564	51834	61712
4565	51848	61704
4566	51859	61693
4567	51876	61688
4568	51887	61676
4569	51906	61673
4570	51928	61675
4571	51984	61717
4572	52001	61712
4573	52010	61698
4574	52026	61692
4575	52061	61709
4576	52071	61696
4577	52083	61685
4578	52100	61680
4579	52117	61676
4580	52125	61661
4581	52137	61650
4582	52153	61644
4583	52168	61637
4584	52182	61629
4585	52196	61620
4586	52230	61635
4587	52239	61621
4588	52255	61615
4589	52266	61603
4590	52278	61593
4591	52292	61584
4592	52300	61568
4593	52314	61561
4594	52332	61557
4595	52361	61567
4596	52379	61563
4597	52390	61551
4598	52406	61545
4599	52419	61535
4600	52429	61522
4601	52449	61521
4602	52462	61512
4603	52479	61507
4604	52491	61496
4605	52510	61493
4606	52525	61486
4607	52537	61476
4608	52551	61467
4609	52574	61470
4610	52583	61455
4611	52591	61440
4612	52603	61429
4613	52614	61417
4614	52627	61408
4615	52647	61407
4616	52663	61401
4617	52673	61388
4618	52685	61376
4619	52704	61374
4620	52718	61366
4621	52735	61360
4622	52763	61368
4623	52784	61368
4624	52800	61363
4625	52815	61355
4626	52823	61339
4627	52837	61332
4628	52847	61318
4629	52857	61305
4630	52876	61302
4631	52886	61289
4632	52912	61295
4633	52925	61285
4634	52940	61279
4635	52959	61275
4636	52972	61266
4637	52989	61261
4638	53008	61258
4639	53021	61249
4640	53033	61237
4641	53050	61233
4642	53062	61222
4643	53073	61210
4644	53087	61201
4645	53102	61194
4646	53113	61183
4647	53126	61173
4648	53142	61166
4649	53156	61158
4650	53165	61144
4651	53175	61130
4652	53186	61119
4653	53198	61109
4654	53243	61135
4655	53257	61127
4656	53269	61116
4657	53279	61103
4658	53295	61096
4659	53308	61087
4660	53316	61071
4661	53331	61064
4662	53346	61056
4663	53357	61045
4664	53366	61030
4665	53376	61018
4666	53388	61007
4667	53407	61003
4668	53424	60999
4669	53438	60991
4670	53451	60981
4671	53463	60970
4672	53486	60971
4673	53497	60960
4674	53506	60945
4675	53517	60934
4676	53523	60916
4677	53538	60909
4678	53549	60896
4679	53559	60883
4680	53568	60870
4681	53577	60855
4682	53588	60843
4683	53595	60826
4684	53611	60820
4685	53626	60813
4686	53637	60800
4687	53644	60784
4688	53653	60770
4689	53663	60757
4690	53671	60742
4691	53681	60729
4692	53696	60721
4693	53707	60709
4694	53718	60698
4695	53728	60684
4696	53751	60686
4697	53758	60670
4698	53767	60655
4699	53778	60643
4700	53789	60632
4701	53796	60615
4702	53804	60600
4703	53812	60585
4704	53819	60568
4705	53830	60556
4706	53839	60541
4707	53851	60531
4708	53858	60515
4709	53867	60501
4710	53875	60485
4711	53886	60473
4712	53897	60461
4713	53907	60448
4714	53914	60432
4715	53930	60425
4716	53945	60418
4717	53958	60409
4718	53970	60397
4719	53982	60386
4720	53990	60371
4721	54004	60362
4722	54019	60356
4723	54034	60348
4724	54045	60336
4725	54060	60328
4726	54070	60315
4727	54083	60306
4728	54090	60290
4729	54098	60274
4730	54109	60262
4731	54126	60257
4732	54133	60241
4733	54149	60234
4734	54197	60263
4735	54210	60254
4736	54226	60247
4737	54267	60269
4738	54275	60254
4739	54285	60241
4740	54299	60232
4741	54315	60225
4742	54325	60213
4743	54343	60208
4744	54356	60198
4745	54369	60189
4746	54380	60176
4747	54392	60165
4748	54401	60152
4749	54416	60144
4750	54434	60140
4751	54451	60134
4752	54459	60119
4753	54472	60110
4754	54488	60103
4755	54510	60103
4756	54530	60102
4757	54549	60098
4758	54565	60091
4759	54580	60084
4760	54596	60078
4761	54605	60064
4762	54620	60056
4763	54635	60048
4764	54654	60045
4765	54669	60037
4766	54686	60032
4767	54705	60029
4768	54721	60023
4769	54737	60015
4770	54752	60008
4771	54772	60005
4772	54792	60004
4773	54813	60002
4774	54834	60002
4775	54845	59990
4776	54859	59981
